cluster_id,lat,lon,count,dwell_minutes,center_method,type,polygon,distance_to_coast,inside_china_land
314,39.20837098148149,118.99111805555556,12,13983.316666666666,duration_weighted_stop_medoid,berth,"POLYGON((118.99029336734694 39.20805312244898, 118.99249065714287 39.20805312244898, 118.99249065714287 39.20869054285714, 118.99029336734694 39.20869054285714, 118.99029336734694 39.20805312244898))",3196.924233577527,True
316,23.050488140350875,113.50880024561403,11,10836.849999999999,duration_weighted_stop_medoid,berth,"POLYGON((113.50824380000002 23.048826448275864, 113.50979951515151 23.048826448275864, 113.50979951515151 23.05123035, 113.50824380000002 23.05123035, 113.50824380000002 23.048826448275864))",1412.63355013412,False
317,31.09883444230769,121.45848232692308,51,43383.799999999996,duration_weighted_stop_medoid,berth,"POLYGON((121.4577222857143 31.0970775, 121.45924325 31.0970775, 121.45924325 31.100091910714287, 121.4577222857143 31.100091910714287, 121.4577222857143 31.0970775))",35878.29216998698,True
318,31.072644876404492,121.46718103370786,10,6524.5,duration_weighted_stop_medoid,berth,"POLYGON((121.4670402 31.0724986, 121.467710125 31.0724986, 121.467710125 31.073115875, 121.4670402 31.073115875, 121.4670402 31.0724986))",34297.66038899698,True
319,24.44891251851852,117.99846118518518,11,13504.5,duration_weighted_stop_medoid,berth,"POLYGON((117.99731104166666 24.4486895, 117.99905137500001 24.4486895, 117.99905137500001 24.449233133333333, 117.99731104166666 24.449233133333333, 117.99731104166666 24.4486895))",251.3020100642536,True
320,39.19923968055556,118.98180008333333,42,65029.71666666667,duration_weighted_stop_medoid,berth,"POLYGON((118.98057017964071 39.198922311377245, 118.98235171428571 39.198922311377245, 118.98235171428571 39.19945496341464, 118.98057017964071 39.19945496341464, 118.98057017964071 39.198922311377245))",1567.7085608320633,True
322,31.355812105263155,121.5121264736842,60,86739.09999999999,duration_weighted_stop_medoid,berth,"POLYGON((121.51197233333335 31.355639, 121.51230242857143 31.355639, 121.51230242857143 31.355888, 121.51197233333335 31.355888, 121.51197233333335 31.355639))",3308.9083857276178,True
323,36.884238897959186,122.43879793877551,18,19657.883333333335,duration_weighted_stop_medoid,berth,"POLYGON((122.43875921428571 36.88409922222222, 122.43913333333334 36.88409922222222, 122.43913333333334 36.884569, 122.43875921428571 36.884569, 122.43875921428571 36.88409922222222))",679.6339211032858,False
324,36.881023885714285,122.43514902857143,11,14263.349999999999,duration_weighted_stop_medoid,berth,"POLYGON((122.4351427162162 36.880765679245286, 122.43535659782609 36.880765679245286, 122.43535659782609 36.88114075, 122.4351427162162 36.88114075, 122.4351427162162 36.880765679245286))",114.27245582241723,False
326,31.356629611111114,121.51074533333333,30,49429.316666666666,duration_weighted_stop_medoid,berth,"POLYGON((121.510563875 31.3565725625, 121.5108474909091 31.3565725625, 121.5108474909091 31.356689199999998, 121.510563875 31.356689199999998, 121.510563875 31.3565725625))",3312.2837276171404,True
327,34.31199534343434,120.26768976767676,19,18535.666666666668,duration_weighted_stop_medoid,berth,"POLYGON((120.26456968181819 34.310815590909094, 120.26935100000001 34.310815590909094, 120.26935100000001 34.31266233333333, 120.26456968181819 34.31266233333333, 120.26456968181819 34.310815590909094))",1144.4292107586107,False
328,37.71724801818182,121.11851836363635,44,26200.6,duration_weighted_stop_medoid,berth,"POLYGON((121.11237684615384 37.716933499999996, 121.122243425 37.716933499999996, 121.122243425 37.71747766666667, 121.11237684615384 37.71747766666667, 121.11237684615384 37.716933499999996))",1390.2837368375267,False
329,31.359376260869567,121.49984356521738,25,44821.3,duration_weighted_stop_medoid,berth,"POLYGON((121.4997045050505 31.359138306122446, 121.49995964102564 31.359138306122446, 121.49995964102564 31.359466959595956, 121.4997045050505 31.359466959595956, 121.4997045050505 31.359138306122446))",3730.962568495961,True
330,31.367085777777774,121.64538955555554,4,920.1999999999999,duration_weighted_stop_medoid,berth,"POLYGON((121.64438341666666 31.366636333333332, 121.64600555555555 31.366636333333332, 121.64600555555555 31.367964888888892, 121.64438341666666 31.367964888888892, 121.64438341666666 31.366636333333332))",3730.8746917871154,False
331,37.713611125,121.07964,17,7079.1,duration_weighted_stop_medoid,berth,"POLYGON((121.0768426 37.71347766666667, 121.08072305882354 37.71347766666667, 121.08072305882354 37.71376790909091, 121.0768426 37.71376790909091, 121.0768426 37.71347766666667))",212.56868772604517,False
332,39.20971384210526,119.00016015789474,6,13723.550000000001,duration_weighted_stop_medoid,berth,"POLYGON((118.99996466666666 39.209662, 119.00020699193549 39.209662, 119.00020699193549 39.2100616532258, 118.99996466666666 39.2100616532258, 118.99996466666666 39.209662))",3131.1132244279233,True
333,39.21198866666666,118.99970072549019,3,5070.916666666667,duration_weighted_stop_medoid,berth,"POLYGON((118.99963257142858 39.21169628571429, 118.99974176785715 39.21169628571429, 118.99974176785715 39.212778428571426, 118.99963257142858 39.212778428571426, 118.99963257142858 39.21169628571429))",3374.399264848864,True
334,23.046806507462687,113.5185242835821,16,35715.55,duration_weighted_stop_medoid,berth,"POLYGON((113.51792505882354 23.046074470588238, 113.5188786607143 23.046074470588238, 113.5188786607143 23.047308089285714, 113.51792505882354 23.047308089285714, 113.51792505882354 23.046074470588238))",1347.6060413287,False
335,39.21266565034965,118.99479888111887,2,5093.833333333333,duration_weighted_stop_medoid,berth,"POLYGON((118.99479888111887 39.212602, 118.99485558333333 39.212602, 118.99485558333333 39.21266565034965, 118.99479888111887 39.21266565034965, 118.99479888111887 39.212602))",3862.2212490094926,True
337,39.01896842696629,121.74428022471909,9,12424.766666666666,duration_weighted_stop_medoid,berth,"POLYGON((121.74356 39.01885956923077, 121.74431723076923 39.01885956923077, 121.74431723076923 39.01996233333333, 121.74356 39.01996233333333, 121.74356 39.01885956923077))",1518.2085184251584,False
338,23.092238599999998,113.453963,38,44762.933333333334,duration_weighted_stop_medoid,berth,"POLYGON((113.45346817857143 23.09185666666667, 113.45621362222222 23.09185666666667, 113.45621362222222 23.092471011904763, 113.45346817857143 23.092471011904763, 113.45346817857143 23.09185666666667))",798.725289782005,True
339,21.063288311475407,110.46033047540983,15,24377.2,duration_weighted_stop_medoid,berth,"POLYGON((110.45998354545455 21.063205269230767, 110.46065812500001 21.063205269230767, 110.46065812500001 21.063415213114755, 110.45998354545455 21.063415213114755, 110.45998354545455 21.063205269230767))",233.288420940156,False
340,31.33037674074074,121.55854624074074,52,46486.2,duration_weighted_stop_medoid,berth,"POLYGON((121.55833200000001 31.329649720000003, 121.55899984 31.329649720000003, 121.55899984 31.330498641025642, 121.55833200000001 31.330498641025642, 121.55833200000001 31.329649720000003))",3773.7814088144455,True
341,30.162296807692307,121.99398655769231,8,9100.633333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.9934165 30.161606999999997, 121.99560054999999 30.161606999999997, 121.99560054999999 30.16254480769231, 121.9934165 30.16254480769231, 121.9934165 30.161606999999997))",1849.2293273943592,False
342,40.29213809375,122.09345515625,33,41644.26666666667,duration_weighted_stop_medoid,berth,"POLYGON((122.09214936363635 40.2903735625, 122.0940912820513 40.2903735625, 122.0940912820513 40.294185, 122.09214936363635 40.294185, 122.09214936363635 40.2903735625))",1677.5180976895658,False
343,40.24710118897638,122.09416686614173,5,9970.8,duration_weighted_stop_medoid,berth,"POLYGON((122.0938879090909 40.24710118897638, 122.09471966666668 40.24710118897638, 122.09471966666668 40.24761433333333, 122.0938879090909 40.24761433333333, 122.0938879090909 40.24710118897638))",763.6613675071458,False
344,31.920143786324786,120.1697027008547,44,71145.19999999998,duration_weighted_stop_medoid,berth,"POLYGON((120.16917325 31.91987202, 120.16976985393259 31.91987202, 120.16976985393259 31.921974039473685, 120.16917325 31.921974039473685, 120.16917325 31.91987202))",1860.2424104725615,False
345,36.026467612903225,120.23094103225807,8,9977.233333333334,duration_weighted_stop_medoid,berth,"POLYGON((120.23074341025641 36.026257712121215, 120.23120364705882 36.026257712121215, 120.23120364705882 36.026521435897436, 120.23074341025641 36.026521435897436, 120.23074341025641 36.026257712121215))",3657.1578302235735,False
346,38.959775912162165,117.72704644594594,19,23471.899999999998,duration_weighted_stop_medoid,berth,"POLYGON((117.72623652173914 38.95972957971015, 117.72720016666666 38.95972957971015, 117.72720016666666 38.96029849999999, 117.72623652173914 38.96029849999999, 117.72623652173914 38.95972957971015))",3279.768019077432,False
347,21.710354962962963,111.81064431481482,16,19302.683333333334,duration_weighted_stop_medoid,berth,"POLYGON((111.810095875 21.709806292682927, 111.8112094090909 21.709806292682927, 111.8112094090909 21.71092788888889, 111.810095875 21.71092788888889, 111.810095875 21.709806292682927))",2879.018464011873,False
348,32.06124059731543,121.69298430201341,4,14421.133333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.69246799999999 32.06114257894737, 121.69344365217391 32.06114257894737, 121.69344365217391 32.06153472115385, 121.69246799999999 32.06153472115385, 121.69246799999999 32.06114257894737))",2568.163269275202,False
349,24.41513280952381,118.04029040476192,3,5333.35,duration_weighted_stop_medoid,berth,"POLYGON((118.03908118421053 24.415100144927536, 118.0409042173913 24.415100144927536, 118.0409042173913 24.415267381578946, 118.03908118421053 24.415267381578946, 118.03908118421053 24.415100144927536))",775.5220230263643,False
350,25.146074303030304,119.0221856060606,9,8650.2,duration_weighted_stop_medoid,berth,"POLYGON((119.02214028571429 25.14491195, 119.02246428000001 25.14491195, 119.02246428000001 25.14622246938776, 119.02214028571429 25.14622246938776, 119.02214028571429 25.14491195))",907.0619094304972,False
351,25.987811568807338,119.47452156880735,10,24148.35,duration_weighted_stop_medoid,berth,"POLYGON((119.47441898507462 25.987747989473686, 119.47456275 25.987747989473686, 119.47456275 25.987877849462365, 119.47441898507462 25.987877849462365, 119.47441898507462 25.987747989473686))",325.36164859072613,False
352,26.02925827027027,119.4989689189189,43,43144.416666666664,duration_weighted_stop_medoid,berth,"POLYGON((119.49837914285715 26.028829142857145, 119.50175199999998 26.028829142857145, 119.50175199999998 26.031856333333334, 119.49837914285715 26.031856333333334, 119.49837914285715 26.028829142857145))",314.7319468680907,False
353,22.771728194444442,115.59870433333334,2,1841.5833333333333,duration_weighted_stop_medoid,berth,"POLYGON((115.59870433333334 22.771072708333335, 115.59924583333333 22.771072708333335, 115.59924583333333 22.771728194444442, 115.59870433333334 22.771728194444442, 115.59870433333334 22.771072708333335))",3502.9293162331137,False
356,19.80435037333333,109.16544325333334,2,3226.45,duration_weighted_stop_medoid,berth,"POLYGON((109.16533620689655 19.80429672413793, 109.16544325333334 19.80429672413793, 109.16544325333334 19.80435037333333, 109.16533620689655 19.80435037333333, 109.16533620689655 19.80429672413793))",123.52590253924409,False
357,21.555850227272728,108.3721675909091,14,13011.550000000001,duration_weighted_stop_medoid,berth,"POLYGON((108.37205086666667 21.5556328, 108.37268455555555 21.5556328, 108.37268455555555 21.55713888888889, 108.37205086666667 21.55713888888889, 108.37205086666667 21.5556328))",2943.1366969196138,False
358,19.5529800625,110.8296055,19,14863.633333333337,duration_weighted_stop_medoid,berth,"POLYGON((110.82881652380952 19.551923000000002, 110.83027102941176 19.551923000000002, 110.83027102941176 19.554079761904763, 110.82881652380952 19.554079761904763, 110.82881652380952 19.551923000000002))",22.852193100411444,True
359,32.006975,120.68273357142857,13,6007.183333333333,duration_weighted_stop_medoid,berth,"POLYGON((120.68065552941177 32.00641311764706, 120.682968 32.00641311764706, 120.682968 32.007069200000004, 120.68065552941177 32.007069200000004, 120.68065552941177 32.00641311764706))",1117.3768958577698,False
360,30.112670303030303,122.20373015151516,7,9189.2,duration_weighted_stop_medoid,berth,"POLYGON((122.20280635714286 30.112565648648648, 122.20398639285715 30.112565648648648, 122.20398639285715 30.112743625, 122.20280635714286 30.112743625, 122.20280635714286 30.112565648648648))",1686.6142561050071,False
361,21.56453966666667,108.37560370588236,63,106417.70000000001,duration_weighted_stop_medoid,berth,"POLYGON((108.373281 21.558567333333333, 108.37860581818182 21.558567333333333, 108.37860581818182 21.571927363636362, 108.373281 21.571927363636362, 108.373281 21.558567333333333))",2010.4618370356275,False
364,31.943517054545456,120.23721461818181,28,28380.21666666667,duration_weighted_stop_medoid,berth,"POLYGON((120.235506625 31.943149625, 120.23732434693878 31.943149625, 120.23732434693878 31.943558723404255, 120.235506625 31.943558723404255, 120.235506625 31.943149625))",374.56139750191824,True
365,21.484759133333334,111.06458500000001,13,17706.966666666667,duration_weighted_stop_medoid,berth,"POLYGON((111.06351948717948 21.483414133333333, 111.06642306666667 21.483414133333333, 111.06642306666667 21.48552976923077, 111.06351948717948 21.48552976923077, 111.06351948717948 21.483414133333333))",629.1856240982501,False
366,31.398780652173915,118.34617386956522,15,9261.133333333335,duration_weighted_stop_medoid,berth,"POLYGON((118.3459646 31.398542400000004, 118.3462857631579 31.398542400000004, 118.3462857631579 31.3989094516129, 118.3459646 31.3989094516129, 118.3459646 31.398542400000004))",174924.09942338936,True
367,31.2711125,118.199534875,3,2200.25,duration_weighted_stop_medoid,berth,"POLYGON((118.19945860869565 31.271054521739128, 118.19964337500001 31.271054521739128, 118.19964337500001 31.271435, 118.19945860869565 31.271435, 118.19945860869565 31.271054521739128))",197988.41676878417,True
368,32.09378561538461,119.92779158241758,4,3864.083333333333,duration_weighted_stop_medoid,berth,"POLYGON((119.92779158241758 32.09378561538461, 119.9283734375 32.09378561538461, 119.9283734375 32.09430561111111, 119.92779158241758 32.09430561111111, 119.92779158241758 32.09378561538461))",454.4703832985028,False
369,32.30609470454545,119.8340053409091,61,54234.53333333334,duration_weighted_stop_medoid,berth,"POLYGON((119.83191291666667 32.305, 119.8343324 32.305, 119.8343324 32.30769195833333, 119.83191291666667 32.30769195833333, 119.83191291666667 32.305))",215.57654558330006,True
